0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.11834955137170033,9.359487109071752,1.471261667478374,1.1354927373340695,9.043023815473735,5.009372297815177,5.523045395335904,9.54429122828827,7.741886469225452,0.1412911238185044,0.08693029213217907,5.2107552627925635,1.4278856400185258,3.8705093178324956,7.9765059943793615,4.302588965767712,8.631583562497532,5.893335890486005,4.050634562253366,4.2097175157850755,6.270197432996067,4.024169267149719,6.921446847059565,5.82393347390699,8.87443118582085,1.5203777968648147,5.315437399420134,7.418488022426571,7.664979024272622,9.565938864322067,2.127788734637668,8.185007177362047,2.8021795336230335,6.1311229915831795,1.4699769948990304,6.248331558886516,6.964169638069055,1.618454707380712,2.6025825191019725,7.251451041995832,8.524278817218331,9.172078040633595,9.465145262840753,1.0436765466429954,3.3258922823535375,3.8897257619501047,1.606610905175102,2.1448842794838585,3.7064813399990095,6.412939813767546
9.421557996759965,6.784061400128348,4.46916956892622,8.930362844576823,8.106842180528146,4.050802157615338,2.7745976584276635,5.298426612162677,0.24361112671963503,4.450620196164568,5.055235585962993,9.3347274957905,5.0352328605076515,0.3532842228100175,5.5272645755731915,4.839403778936178,1.1327336968615886,6.282438920482077,5.347199862611598,4.156512792646138,5.076817376143426,6.470657994427526,9.29288201590128,8.391264614841973,9.697597304312,3.625749251426975,4.194722826522806,1.7711417126221962,7.0532471661280285,6.506334384838983,5.16044942469715,2.6258645810420345,9.450196222977866,1.384613810645312,5.972492561060092,4.985873501722747,4.824734280196655,8.575593419142354,7.72182701513745,2.394400203054813,9.168233488812408,7.0711065073362525,8.704161874482384,7.357459260081553,2.3869071079995994,1.4426335479567876,0.060747776921067365,0.45019315196956566,4.638646936026934,8.076539306428302
0.7479033872180796,1.8830364249779008,8.262497538747956,5.073029554086975,9.09435977684183,6.336343066484924,5.837844657394129,2.6261917344089083,2.1920229083281226,7.233607543485046,9.344538397363772,7.165198827719324,0.32336185544919016,8.410673067264735,4.904918416309158,4.988059154806552,3.594883443637067,7.141341073476082,1.4495190129303503,1.424694553641478,1.4720643066641925,2.3097375306635994,9.304517118314653,4.0307719859607625,8.515992583531464,4.582196160499528,6.363642845154405,9.504608556486781,9.21711748356376,5.738637482780211,4.805581732850794,4.33892167776016,2.5800433607499706,8.011656459854906,5.372478081080398,5.464697929773407,0.21020436305352663,8.861437345852211,3.9385257254367834,3.202147051306692,3.5669963383716086,0.7678981768836313,8.28120559287615,4.249347486777646,8.885379177667955,0.5297805319413662,4.0474140858079455,9.320846981015245,6.946079972880078,0.7117649284190186
0.11916889166709854,6.783605837906416,7.48864510423663,9.709898871540204,4.271022246109457,6.4785925907822755,4.278969722927153,0.0654881986246425,9.97965399054163,3.583778965407177,5.819019741574564,3.096058380009541,6.9936933718324195,0.7214458258234524,4.351020933337151,3.2220419807983514,4.519049366485909,9.630305924509576,4.019850632926156,5.217560204831417,5.295956277701554,1.7836662656758073,0.7184047944015437,9.316308469721278,5.66971468516337,5.971538541716562,0.8371066666734295,3.9465546288358997,8.364017489142046,2.0807771770753525,1.6328962173520145,4.101083722763881,0.19637943142755687,6.861527926854861,8.793058268906206,2.9344813635238207,3.1789100790403015,6.142120002263018,1.7292376541796373,5.087791558460896,5.939111704487077,5.663078914768228,2.0068228021036214,8.452056190029264,2.1829620851884632,8.110644144630859,7.830392547493373,9.217138703792113,5.485632854260878,3.905134890351687
7.871840736741802,6.237630170545403,2.9896350472866953,6.748218012709312,3.8576518776972133,6.490700298406895,6.428557085152638,0.29415096755253556,0.050019181917679845,3.337835057645566,8.833370496037897,7.04533948113327,1.2530475911087913,9.711004857354764,5.811926532426397,9.537315505590863,2.632878566963356,4.071988538475175,6.024125623661778,0.3240784191171675,4.115078527188816,4.482768298406453,2.799632298733925,7.188684162202703,1.3165000950687789,2.421999134255224,9.382542540166497,4.46047958131004,9.057632355482886,0.1692177558669461,2.5934519159830427,7.00294009495615,9.824273567017046,2.641343390019987,3.5316362466010776,5.0291575666754165,8.757084270029976,9.592783212225305,8.385889694946446,1.5726786073391397,8.683309495541414,3.696116480327074,7.047134545717424,2.528115291474533,2.87542522137341,7.933127001929626,7.7346121274540325,8.613850708688702,4.5085947500085535,2.00908101653664
1.867436412770389,6.626328610792687,9.976626544217558,8.004089389160832,6.609432379061143,0.7938533667267522,9.990996871726178,8.811747352642639,9.208523653291223,6.500866567240662,2.0209406546875783,7.691273930796498,1.9684159669169632,8.137925546324015,7.520439436049042,5.219808965229596,9.723579292893866,8.28969447022279,5.076059572219233,0.25870811392625814,7.252263601315524,6.245243737483195,0.2926463518230171,9.853636698469732,1.170206890203599,5.607186047910931,3.28304807447801,0.3514234714329356,3.6294878299126077,6.402299993645393,2.1712774892461386,3.184733197655787,3.068101424524896,9.261968808712364,9.727289001149103,1.9597247205570334,6.581398414548864,9.8753961456907,7.072325636188344,4.602905918226513,5.664403105249974,6.344762287962141,3.7732039015462537,9.569001102908356,3.9132001325237997,6.771993571531423,4.654208202117461,6.13631032488572,8.020463501530642,2.489164166764948
1.6937525213899884,0.7013912646918408,8.074973808633297,6.930451149721168,9.816185148806868,7.700418198296051,6.385794114901947,9.133527905121948,0.5335034756507262,7.522518814204261,4.487492471599653,2.1596806036804193,2.510707285024912,4.205876038129148,4.093508659682738,7.083099757427796,1.2074772839906267,3.1326474862557396,5.441790741969261,4.179920966329464,3.2574252705901054,1.6865172778407855,7.350561542753039,6.705421744549155,9.959673533843468,8.774170890895723,4.5676828787477755,2.0803359236375463,4.761988909224517,2.3915839300966155,4.705884697940059,0.19731444308121127,8.147377958361329,5.000803728442641,0.40000138400063556,6.945977816549337,7.209189330107224,8.424839247865638,8.800433505519887,5.745107257902619,4.973177021916171,4.286278695235039,9.969797055030963,9.282677075699858,2.885466773385812,7.6539360885820376,6.90137261066028,7.2393555434432875,3.023294243082014,8.478087086695687
4.558335008697705,5.992967859009811,6.624635734341164,6.182093943662381,6.357687953772999,9.888205351632756,9.080215431824248,1.2449328168344442,4.844009491365999,1.6111197428867452,6.472165043704213,3.7061464142553446,6.9827168214761715,7.281621104873363,5.368489279965195,8.823799949834864,1.5388939607787544,1.2976150962298283,8.782260442299929,8.913075998123858,9.268192143255241,1.9329740738832157,2.0826394865005327,7.708716852947909,3.0111219894761456,1.2134213768268753,6.373553306951133,6.394229352299888,3.7266201794935574,3.7076960810827,2.0918196032209737,0.31227982125510256,4.756166085834252,4.70304187693176,2.8304026463506515,7.279088116712195,9.612031479981356,6.210562811711688,9.771678867925427,1.7833539630431172,9.427585549711813,9.768043001025543,6.3039197032411165,7.871309371630515,6.636971975993589,6.198185809937372,9.062373228321439,3.2798439751840447,2.80726935847155,4.141910338359111
6.486868457998537,4.592967598739504,2.4011266585962208,8.190965291336603,1.6849546583813801,3.8988005517948645,5.449136431596439,2.59025084331016,9.593070890495882,0.6683721458679592,0.8203940098664109,5.249213703374485,9.44263555551209,3.622107896674663,6.127198773460199,9.077024352691533,2.636398459302438,4.577367872215442,7.274944770526997,5.8610928947111605,3.5536520601160793,4.318872735511484,5.4356193888863045,4.092723054290212,2.566802890255949,3.5671726471918186,9.183665480775165,8.511654581489537,7.138134323862665,2.7789897806557207,6.643569212997104,2.692272876326335,0.35705538527495917,2.7056856417184925,5.578005557126627,8.442139437658376,9.05325301703723,4.649143317902413,3.4021340790894863,8.389546159073717,1.4035966631458474,7.883647699627266,1.86941816322152,2.9021258300714603,0.36748227373023856,5.36616889634934,5.196186854722923,4.164074940022378,6.970093119573249,5.097547941091806
5.524935084593437,6.37310101257849,6.2696050519008475,3.9775829052013014,0.9200540681749092,5.830266501016672,4.286056320426862,7.835885207946442,1.839597225723738,5.655730338472519,6.4626996186621195,0.5551424597557986,4.373334771254548,5.801735973180373,3.276895385533315,6.174896056435426,8.768082553386362,8.977313437167133,0.6051880422635081,4.528468074530022,0.5130332189648446,5.489400135055908,0.9076059767528089,5.96339350135854,7.559658881989223,2.173003537705782,0.44964770918714203,5.198598969436543,7.606620668242757,0.43519806661921123,6.134573092960176,0.47807253382991854,1.699222984357166,7.633793731010049,5.989911088845098,6.916206878726808,8.380843807800671,6.346485612682946,2.0267939608817462,4.698988630600571,4.445309351893771,7.137714637078857,5.997331624627737,8.879661279842207,6.683658204662714,4.941688722221551,9.201651680608228,3.3701538729112315,7.405927898544733,0.4125088304294633
